clip_id,path,material,region,pressure_mpa,flow_ms,noise_category,window,rep,md5,group_id,fold
c62aba77a5a76,leak acoustic data/ductile iron-zone 2-0.312 MPa-0.9 ms-noise logger-0-1_3.wav,ductile iron,zone 2,0.312 MPa,0.9 ms,NA,0,3,9359924e73c0fc9d8fd3bc6d9f380d42,g506e358162,train
c6319dfab0223,environmental noise/dog_1-NA-noise logger_4-5.wav,NA,NA,NA,NA,dog_1,4,,527cc11f7ad3d67f32dfa5d8d33b6caf,g9c6aca4851,train
c633861a18148,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_4-5.wav,pe,zone 2,NA,NA,NA,4,,a2eedd0dbf448098119a87d2a9637d7c,ge461b80ac9,train
c63e2c213d4c3,leak acoustic data/ductile iron-NA-0.3024 MPa-4.58 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3024 MPa,4.58 ms,NA,0,1,1e41d8ff06e69fc9defed91021f3473e,g951b8e75a2,train
c64160dd826c1,leak acoustic data/pe-NA-0.2233 MPa-3.77 ms-noise logger-0-1_1.wav,pe,NA,0.2233 MPa,3.77 ms,NA,0,1,0db0c63c521853f4fdc9be45ae3d8ea9,g4f19b097f7,test
c641e51be72f8,no leak acoustic data/pe-NA-NA-NA-noise logger_1-2_1.wav,pe,NA,NA,NA,NA,1,1,a575957d044856f69bc2b4d3660c52f5,g953e24b384,val
c64243712bd02,no leak acoustic data/pe-NA-NA-NA-noise logger_1-2.wav,pe,NA,NA,NA,NA,1,,7319b1e027b08eef86e055545b9400e3,g953e24b384,val
c6450add89e89,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_9.wav,ductile iron,NA,NA,NA,NA,4,9,edf03ec09b3c36265b8faa619ee3a017,g93f57e4971,train
c64539ba804e2,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_13.wav,pe,NA,NA,NA,NA,4,13,e07079e034767a0d7a514f8c6d0198f6,g953e24b384,val
c65266e74bed5,environmental noise/engine_2-NA-noise logger_3-4.wav,NA,NA,NA,NA,engine_2,3,,2e716299b93c8c655b121455854203bd,gf2b94f59db,test
c652f52c7f1d2,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_3-4.wav,ductile iron,zone 2,NA,NA,NA,3,,08e4f61040ff6e0ce7f72bf58494de1c,g3fbe7ffa72,test
c656d7aa59416,environmental noise/hydrant_89-NA-noise logger_3-4.wav,NA,NA,NA,NA,hydrant_89,3,,4834e2521312b98303e5daaccde8566d,gc8eff1da18,val
c65ba20f1031b,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1_7.wav,ductile iron,NA,NA,NA,NA,0,7,a4893d5ea7de684781f779cb281f0633,g93f57e4971,train
c65bf9aed92aa,leak acoustic data/pe-NA-0.2630 MPa-4.11 ms-noise logger-0-1.wav,pe,NA,0.2630 MPa,4.11 ms,NA,0,,df123f0535d88e710e66c0c4d2146168,g41c64e6544,test
c65dafe1ee595,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2_2.wav,ductile iron,NA,NA,NA,NA,1,2,9177016b70a4f20fa7411973012c6b1c,g93f57e4971,train
c6626248f43db,leak acoustic data/pe-NA-0.2339 MPa-4.20 ms-hydrophone-2-3.wav,pe,NA,0.2339 MPa,4.20 ms,NA,2,,337691ecd2f94874d7c277dcea87ca4f,g21f63a491e,test
c662ad24aa34b,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_8.wav,pe,NA,NA,NA,NA,4,8,314d1fb318fe43e4ddd2828a463c1a99,g953e24b384,val
c669a4ff99d0c,leak acoustic data/NA-NA-0.3137 MPa-0.42 ms-noise logger-0-1.wav,NA,NA,0.3137 MPa,0.42 ms,NA,0,,3bc77560d97d19329c128bb74022f8ea,g212481f9a2,test
c66e1773fcc5c,environmental noise/grass noise-zone 2-noise logger_1-2.wav,NA,zone 2,NA,NA,grass noise,1,,02b3f7c3416d3d6500de48b2fea3f3e3,g0e3913060e,test
c66f70dea6bb1,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1_12.wav,ductile iron,NA,NA,NA,NA,0,12,86933112837360f9b981babf3a205e41,g93f57e4971,train
c671edf2683e3,no leak acoustic data/pe-zone 2-NA-NA-noise logger_3-4.wav,pe,zone 2,NA,NA,NA,3,,8fb8a6547a5635918d50bb60a03937d4,gea042922d6,train
c673101756e34,leak acoustic data/steel-zone 1-0.32 MPa-NA-hydrophone-0-1_1.wav,steel,zone 1,0.32 MPa,NA,NA,0,1,4cec568d0b24fcf9f4b5beb1aec18920,g18ef74b7f6,train
c6775ffd42d51,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_3-4_4.wav,pe,zone 2,NA,NA,NA,3,4,4be33a6d461149461a2cfeeb9ce49986,ge461b80ac9,train
c6793f133fb84,no leak acoustic data/pe-NA-NA-NA-hydrophone_3-4_3.wav,pe,NA,NA,NA,NA,3,3,6c17f40193c53d3dc5b7a4bb74700e6a,g89cac0676b,test
c682e47ff5af3,leak acoustic data/ductile iron-NA-0.3137 MPa-0.4 ms-noise logger-0-1.wav,ductile iron,NA,0.3137 MPa,0.4 ms,NA,0,,8d3cf9375701cafb085c4fd8ad86616e,gbbc4cf2d36,train
c6912ec3ca658,leak acoustic data/pe-NA-0.1869 MPa-3.77 ms-noise logger-0-1_1.wav,pe,NA,0.1869 MPa,3.77 ms,NA,0,1,d3eff1f0033f554a99802994b3eb85d0,g2a51fcaea3,val
c6920a1e92415,leak acoustic data/ductile iron-NA-0.2405 MPa-4.00 ms-noise logger-0-1.wav,ductile iron,NA,0.2405 MPa,4.00 ms,NA,0,,7c5ba2b3eb7f3b3deff600163310bbd6,g98fffd4021,val
c69396caf286c,leak acoustic data/pe-NA-0.2269 MPa-3.95 ms-noise logger-0-1_1.wav,pe,NA,0.2269 MPa,3.95 ms,NA,0,1,946cea70418ea723b336058d63f678ac,g0361505a81,val
c69a2a157ba8e,no leak acoustic data/pe-NA-NA-NA-noise logger_1-2_6.wav,pe,NA,NA,NA,NA,1,6,b611c0452ce6fb35201497df2807200b,g953e24b384,val
c69b2475fc45a,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_0-1_5.wav,ductile iron,zone 2,NA,NA,NA,0,5,99a62649043a98bd95cfbf12e54c7cc3,g094234dd26,train
c6a681c8dfaaf,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3_2.wav,pe,NA,NA,NA,NA,2,2,fd2b38c295480614e7089b0326a70977,g953e24b384,val
c6a98309679be,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_4.wav,ductile iron,NA,NA,NA,NA,0,4,7a8c31f58c982df0a0b4f1bad8fa596e,g3cc844e970,train
c6ae27e754276,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_2-3_4.wav,ductile iron,NA,NA,NA,NA,2,4,065bdb630dbc50b49c33557c4b89bcea,g3cc844e970,train
c6bb81385b39c,leak acoustic data/ductile iron-NA-0.3105 MPa-0.44 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3105 MPa,0.44 ms,NA,0,1,3787b612ac2ff52a6cffe5b864f40188,gacaf3cb799,test
c6bff6053fa0b,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_3-4_5.wav,ductile iron,NA,NA,NA,NA,3,5,e54355165e9ad51ba61b7897f842235f,g93f57e4971,train
c6c2f8ee41ebe,environmental noise/unknown_noise-NA-noise logger_0-1.wav,NA,NA,NA,NA,unknown_noise,0,,00dde586bdcfbf5834cea2b0db9650bc,g6cbb81280e,test
c6c8a300c1128,leak acoustic data/ductile iron-zone 2-0.3106 MPa-0.77 ms-noise logger-0-1_2.wav,ductile iron,zone 2,0.3106 MPa,0.77 ms,NA,0,2,36ed22aacf4c3fbbd86377e30d7afb67,g73533571c1,test
c6c96e4e5fca9,no leak acoustic data/pe-NA-NA-NA-hydrophone_2-3_3.wav,pe,NA,NA,NA,NA,2,3,9ce6f9816917f0da7ceb0c4d9b2022b0,g89cac0676b,test
c6cb431993387,leak acoustic data/pe-NA-0.2866 MPa-4.50 ms-noise logger-0-1_1.wav,pe,NA,0.2866 MPa,4.50 ms,NA,0,1,eca37ec9622716d0efbf5a5eb5a144c2,gba7632f5bc,test
c6cfb8b366b9b,environmental noise/music_1-NA-noise logger_0-1.wav,NA,NA,NA,NA,music_1,0,,edc507cc9f4497bedb36150f7e2f3d6a,ge4d8e6b0f6,test
c6d2716b85053,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_3-4.wav,ductile iron,NA,NA,NA,NA,3,,2817c533071f5fcd9a05ff71e924a3ec,g3cc844e970,train
c6d2dba66c5bf,leak acoustic data/pe-NA-0.3334 MPa-0.82 ms-noise logger-0-1_1.wav,pe,NA,0.3334 MPa,0.82 ms,NA,0,1,c0bb0a7eaf015b0600f65f331fdbdfaa,g53006bd665,val
c6d60068469f4,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_10.wav,ductile iron,NA,NA,NA,NA,2,10,da85cdf1c2d0e848e7c8f4aa3f4b0e73,g93f57e4971,train
c6d78327e132f,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_11.wav,ductile iron,NA,NA,NA,NA,2,11,da85cdf1c2d0e848e7c8f4aa3f4b0e73,g93f57e4971,train
c6da2e34dbe22,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_7.wav,ductile iron,NA,NA,NA,NA,2,7,a9ef06353c27a6ff48b33b24c62d7935,g93f57e4971,train
c6db0cf1a75d1,leak acoustic data/ductile iron-NA-0.3248 MPa-1.05 ms-hydrophone-0-1.wav,ductile iron,NA,0.3248 MPa,1.05 ms,NA,0,,36cb79548e79df85a75972b72a202d61,g22fb131e21,train
c6dcf45de59a3,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_0-1_1.wav,pe,zone 2,NA,NA,NA,0,1,38706702e0970e400d35aa8f6ff8f285,ge461b80ac9,train
c6dde94ea69dc,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1_15.wav,ductile iron,NA,NA,NA,NA,0,15,29909fb795a92967e405a7aea9a68385,g93f57e4971,train
c6df118b5b0dd,leak acoustic data/pe-zone 1-0.25 MPa-NA-noise logger-0-1_2.wav,pe,zone 1,0.25 MPa,NA,NA,0,2,20a0b329020459877aa3975103d1e061,g428d4a7bb3,train
c6df9c056c634,leak acoustic data/pe-zone 1-0.32 MPa-NA-noise logger-0-1_3.wav,pe,zone 1,0.32 MPa,NA,NA,0,3,5bcd13a4f4b384e0498c28a86f8aa2a0,g68626bd706,train
c6e13730ecfe8,leak acoustic data/pe-zone 2-0.3194 MPa-1.64 ms-noise logger-0-1_1.wav,pe,zone 2,0.3194 MPa,1.64 ms,NA,0,1,a35a9f1915add7a297f6c1aa74546279,g0dbfb7701f,train
c6ecd66d0712f,leak acoustic data/pe-zone 2-0.3034 MPa-1.55 ms-noise logger-0-1.wav,pe,zone 2,0.3034 MPa,1.55 ms,NA,0,,0340f2c7334d755468f04e74dfe0f3ec,g3e395548cb,val
c6ed234a13629,leak acoustic data/pe-NA-0.2425 MPa-3.97 ms-noise logger-0-1_1.wav,pe,NA,0.2425 MPa,3.97 ms,NA,0,1,26e0f40adebfa5ec9e0fcf761bd49acf,g501d705caa,train
c6eefb3ad7424,leak acoustic data/pe-NA-0.1869 MPa-3.77 ms-noise logger-0-1.wav,pe,NA,0.1869 MPa,3.77 ms,NA,0,,6400aa9d2d27fe1570727d585cdddbf0,g2a51fcaea3,val
c6f404058ca4b,leak acoustic data/pe-NA-0.2428 MPa-3.92 ms-noise logger-0-1_1.wav,pe,NA,0.2428 MPa,3.92 ms,NA,0,1,40c8f43c3dbd4c15e37571f65e814f00,gac47889ea0,test
c6f4ebe093b36,leak acoustic data/steel-zone 1-0.25 MPa-NA-noise logger-0-1_2.wav,steel,zone 1,0.25 MPa,NA,NA,0,2,04af53693bf105f65344c1b5cf7835c3,g7bfd5a740e,val
c6f616860ac37,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_8.wav,pe,zone 2,NA,NA,NA,0,8,689695a374639e52607cd61d99f6acb1,gea042922d6,train
c6fa86dd717c5,leak acoustic data/ductile iron-NA-NA-NA-noise logger-0-1.wav,ductile iron,NA,NA,NA,NA,0,,a3f89ce1182c122f8955919ef8bb18be,gb2a47408ab,val
c6fb5ca298fa4,leak acoustic data/pe-NA-0.3249 MPa-1.72 ms-noise logger-0-1_1.wav,pe,NA,0.3249 MPa,1.72 ms,NA,0,1,e5bd19c544d5db4b3f29f70c623de115,g8e07d12abb,test
c702f4e2fcd2a,leak acoustic data/pe-zone 2-NA-NA-hydrophone-0-1.wav,pe,zone 2,NA,NA,NA,0,,538eebc76e9931f71630695df8d3a607,g462d4b1089,train
c705697213775,leak acoustic data/ductile iron-zone 2-0.3235 MPa-0.5 ms-hydrophone-0-1.wav,ductile iron,zone 2,0.3235 MPa,0.5 ms,NA,0,,a03246490a72d53d88bf5881a2a3cd24,g45714eae75,train
c70e042ff2fb4,environmental noise/dog_2-NA-noise logger_0-1.wav,NA,NA,NA,NA,dog_2,0,,6a9bf5c9c11a75ec1c2bfad1fa393fb2,g4c731e2c0b,train
c71017ee629b0,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3_1.wav,pe,NA,NA,NA,NA,2,1,d2efb8649b90fa180fea83438d31db50,g953e24b384,val
c710479c9da31,leak acoustic data/ductile iron-NA-0.1771 MPa-3.62 ms-noise logger-0-1_1.wav,ductile iron,NA,0.1771 MPa,3.62 ms,NA,0,1,6f1545ebf04aa8d1db2b84f2871e7bed,gd20a2b9c29,train
c7118401c58b1,no leak acoustic data/steel-zone 1-NA-NA-noise logger_4-5.wav,steel,zone 1,NA,NA,NA,4,,b871089d0e6283ccad7e229248d289e7,g3dc66f5a62,train
c71d685142803,leak acoustic data/ductile iron-NA-0.2580 MPa-4.35 ms-hydrophone-0-1.wav,ductile iron,NA,0.2580 MPa,4.35 ms,NA,0,,00c095e9820bd2fbbd43bfd0464a7ea3,g265ccc4dc3,train
c71f36c055a0d,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_2-3_6.wav,pe,zone 2,NA,NA,NA,2,6,0ff96119a618427ce2c9cfe7e0c29fc1,ge461b80ac9,train
c721366fe8a44,leak acoustic data/ductile iron-NA-0.1527 MPa-3.40 ms-hydrophone-0-1.wav,ductile iron,NA,0.1527 MPa,3.40 ms,NA,0,,4b06ba7a7ae8356e2f989d5e52d5cb2b,g5575926f93,val
c722b58050aed,environmental noise/drilling_1-NA-noise logger_3-4.wav,NA,NA,NA,NA,drilling_1,3,,880b8790406c23a8314b37dc8dbc8e2d,g7a1bb411f9,train
c7273b64f3c4e,leak acoustic data/ductile iron-NA-0.3295 MPa-0.95 ms-hydrophone-0-1.wav,ductile iron,NA,0.3295 MPa,0.95 ms,NA,0,,e1a4456108f80b0fc9d136150b520286,gf10098d123,test
c72960a21f1bd,leak acoustic data/pe-NA-0.1545 MPa-3.36 ms-hydrophone-0-1.wav,pe,NA,0.1545 MPa,3.36 ms,NA,0,,573c499a06db754d524b6c0238a3bc3f,ge39bcb37b4,train
c72cd7b4c5a2f,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_2-3_2.wav,pe,zone 2,NA,NA,NA,2,2,6efc8c3c4ef8a08e814307610be135d3,ge461b80ac9,train
c73c67806ac52,leak acoustic data/pe-zone 2-NA-NA-hydrophone-0-1_2.wav,pe,zone 2,NA,NA,NA,0,2,b2823ababc26977ee1e0496a8f4a4c39,g462d4b1089,train
c73e11e689b21,leak acoustic data/ductile iron-NA-0.1687 MPa-3.5 ms-noise logger-0-1_1.wav,ductile iron,NA,0.1687 MPa,3.5 ms,NA,0,1,02b027da3d84ca78f8acb9ce7cf71198,gf108757733,train
c73eef6098927,leak acoustic data/ductile iron-zone 2-0.326 MPa-1.08 ms-noise logger-0-1_1.wav,ductile iron,zone 2,0.326 MPa,1.08 ms,NA,0,1,1890f89aa7362b99a1c33b071dbc1ab4,g7b4758ba43,train
c7445a9366cc5,leak acoustic data/pe-zone 2-0.305 MPa-1.6 ms-noise logger-0-1.wav,pe,zone 2,0.305 MPa,1.6 ms,NA,0,,e06bb5f06ed6cede96c6a464c5cc6183,g506e358162,train
c745afb819609,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_3-4_3.wav,ductile iron,NA,NA,NA,NA,3,3,a0777c59c58b704f01c93dc9ef00e5aa,g93f57e4971,train
c7483213409d0,environmental noise/fan_1-NA-noise logger_0-1.wav,NA,NA,NA,NA,fan_1,0,,20d12d1430de1d33754fda5e260b19fe,gf283b20fab,train
c749d0ec0a4da,leak acoustic data/ductile iron-NA-0.3091 MPa-4.64 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3091 MPa,4.64 ms,NA,0,1,e3576fe89d6a134b002058e7d3489e6b,gb429aaad25,val
c74f741f43ba0,environmental noise/wind-NA-noise logger_0-1.wav,NA,NA,NA,NA,wind,0,,ab70f4562f743c758d3c4b796c0e340b,g5665ba652e,train
c75a6f1fb9d12,no leak acoustic data/pe-NA-NA-NA-noise logger_3-4_1.wav,pe,NA,NA,NA,NA,3,1,5df632d48e20ba02ef646ce5b4c34f9e,g953e24b384,val
c75b1e79f113e,environmental noise/grass noise-zone 2-noise logger_4-5_1.wav,NA,zone 2,NA,NA,grass noise,4,1,5dfd0745a4cd47b725723afffee7891a,g0e3913060e,test
c75ff7781df3f,leak acoustic data/pe-NA-0.3091 MPa-4.64 ms-noise logger-0-1.wav,pe,NA,0.3091 MPa,4.64 ms,NA,0,,a6f2be73976062f42d5478cba5411235,g58cde69b07,train
c760afca314ee,no leak acoustic data/pe-NA-NA-NA-hydrophone_0-1_2.wav,pe,NA,NA,NA,NA,0,2,af25931f02172b96e16c0c3185c94674,g89cac0676b,test
c76e21dd1d63c,no leak acoustic data/pe-zone 2-NA-NA-noise logger_3-4_5.wav,pe,zone 2,NA,NA,NA,3,5,b3eab1f51e06e857452852de969c48ec,gea042922d6,train
c76e9459c1403,environmental noise/dog_7-NA-noise logger_2-3.wav,NA,NA,NA,NA,dog_7,2,,9ee29b26f09b12b6c33603947532f796,g4f536cdb1f,train
c76f22457e9bb,leak acoustic data/ductile iron-NA-0.3181 MPa-0.83 ms-noise logger-0-1.wav,ductile iron,NA,0.3181 MPa,0.83 ms,NA,0,,a54d0f5fb3a00aa13e1ade377fb1cd39,g068e265d28,train
c7720a2ec7f2b,leak acoustic data/ductile iron-NA-0.3218 MPa-1.15 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3218 MPa,1.15 ms,NA,0,1,852df0fae15f5184ef0c63d5ec751f7e,ge63afe2a67,train
c77262b5c12fa,leak acoustic data/ductile iron-zone 2-0.31 MPa-1.16 ms-hydrophone-0-1_1.wav,ductile iron,zone 2,0.31 MPa,1.16 ms,NA,0,1,62aaaa9671abc66a1d72066fe968be3d,ge2e91c6ef4,train
c775d0e90fc9a,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_1.wav,ductile iron,NA,NA,NA,NA,0,1,2e3524e14f928987787adb163ee63c4d,g3cc844e970,train
c7788ae6ad436,leak acoustic data/ductile iron-zone 2-NA-NA-noise logger-0-1_6.wav,ductile iron,zone 2,NA,NA,NA,0,6,0a96a6a776f1c01bad1c8672fa4ff861,g84e6df9a56,val
c77973a5795a4,no leak acoustic data/pe-zone 2-NA-NA-noise logger_2-3_6.wav,pe,zone 2,NA,NA,NA,2,6,da403bbaeb7bfb44bfc4d582af32800b,gea042922d6,train
c78ceb69df9e6,leak acoustic data/ductile iron-zone 2-0.31 MPa-1.16 ms-noise logger-0-1_1.wav,ductile iron,zone 2,0.31 MPa,1.16 ms,NA,0,1,bd3983585e7681821c2d44f6a0e4a1a5,ge2e91c6ef4,train
c7969746958c1,leak acoustic data/pvc-zone 1-0.25 MPa-NA-noise logger-0-1_1.wav,pvc,zone 1,0.25 MPa,NA,NA,0,1,401e9dbb1150ed58787b0378a85b8cfa,g58b02cebe8,train
c79ae22d51d84,leak acoustic data/ductile iron-zone 1-0.25 MPa-NA-noise logger-0-1_1.wav,ductile iron,zone 1,0.25 MPa,NA,NA,0,1,69df010d2b5e34bbdb84a4fc72c94d70,g7d351db452,train
c79d76b0a85c9,leak acoustic data/pe-NA-0.3256 MPa-0.52 ms-noise logger-0-1.wav,pe,NA,0.3256 MPa,0.52 ms,NA,0,,f8e84a59e019de96366747ee9bb4fa47,gf39aa1d08b,test
c79fef86e0ef4,leak acoustic data/pe-NA-0.1803 MPa-3.68 ms-noise logger-0-1.wav,pe,NA,0.1803 MPa,3.68 ms,NA,0,,c8d25e07d63e237ed66c8619f050d7eb,gc905fd3a47,train
c7a04b26ecb1d,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1_7.wav,ductile iron,zone 2,NA,NA,NA,0,7,3d3a2c9bf0563b61c4882fcd32d11a69,g3fbe7ffa72,test
c7ad362fcc94d,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2_9.wav,ductile iron,NA,NA,NA,NA,1,9,4aab9ef5bc0bcc61b9e1bb8ffb0a0534,g93f57e4971,train
c7af8599a5170,leak acoustic data/ductile iron-zone 2-0.31 MPa-1.16 ms-hydrophone-0-1.wav,ductile iron,zone 2,0.31 MPa,1.16 ms,NA,0,,b41d80c8fb11f847a7486ed22a6c9eab,ge2e91c6ef4,train
c7b06db61af9a,leak acoustic data/ductile iron-NA-0.2425 MPa-4.01 ms-hydrophone-0-1.wav,ductile iron,NA,0.2425 MPa,4.01 ms,NA,0,,8ec9d586413978920ef8d205f8aa32f6,gefc772a40d,test
c7bbbb99ecc43,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_2-3.wav,ductile iron,zone 1,NA,NA,NA,2,,6a95b953d68fd8555c21f4734c0f145c,g1a1e006151,test
c7bf1b22c280e,leak acoustic data/ductile iron-NA-0.2817 MPa-4.52 ms-hydrophone-0-1.wav,ductile iron,NA,0.2817 MPa,4.52 ms,NA,0,,c01f2bbe0af36e703c9542ff41a3950e,gd7663396ee,train
c7c7bafde0b29,leak acoustic data/ductile iron-NA-0.3231 MPa-0.10 ms-noise logger-0-1.wav,ductile iron,NA,0.3231 MPa,0.10 ms,NA,0,,94a8a471f8aecdbbc47c6071e6dca66c,g2770c5a3c6,test
c7cc01e6ae14a,leak acoustic data/pe-NA-0.306 MPa-0.68 ms-noise logger-0-1.wav,pe,NA,0.306 MPa,0.68 ms,NA,0,,e1d9bf6fb7d929d335a67f38c62e6365,g9c47e56729,train
c7d0533ff4148,leak acoustic data/pe-NA-0.1545 MPa-3.36 ms-noise logger-0-1.wav,pe,NA,0.1545 MPa,3.36 ms,NA,0,,db71f923a24bf8534daaf0ebdec4fa06,g8c35de79ea,test
c7d0ede0bde8f,leak acoustic data/ductile iron-NA-0.1648 MPa-3.40 ms-noise logger-0-1_1.wav,ductile iron,NA,0.1648 MPa,3.40 ms,NA,0,1,ad70938d8433ea52f43ee155ddf0b222,gfde33bb53e,test
c7d1d905cef1f,leak acoustic data/ductile iron-NA-0.1507 MPa-3.30 ms-noise logger-0-1.wav,ductile iron,NA,0.1507 MPa,3.30 ms,NA,0,,f02db72152fb19f25247a2bea5a9f493,g4e191f7013,train
c7dc507b66608,leak acoustic data/pe-NA-0.1771 MPa-3.62 ms-noise logger-0-1_1.wav,pe,NA,0.1771 MPa,3.62 ms,NA,0,1,2633e79b0db3aebfa0fa6a67ed8aae15,g656a394c4f,train
c7dc9dded05bf,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_4-5_2.wav,ductile iron,zone 2,NA,NA,NA,4,2,406d0eae579edba5d39bd62ad64dc036,g3fbe7ffa72,test
c7dead5147aff,environmental noise/dog_3-NA-noise logger_4-5.wav,NA,NA,NA,NA,dog_3,4,,2f94f8257d2460d139780cb621c84568,gdb1eae8552,val
c7df0ab24b41f,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1_8.wav,ductile iron,NA,NA,NA,NA,0,8,bc97a5b3549e2f7390923df43222cd21,g93f57e4971,train
c7e04ab2dd189,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_1.wav,pe,NA,NA,NA,NA,0,1,89553a76758a3a88e8b15491e222d2b8,g953e24b384,val
c7e51fcee8c07,environmental noise/hydrant_89-NA-noise logger_2-3.wav,NA,NA,NA,NA,hydrant_89,2,,4b04625afb7448e3b1278d1c7a7f3c9c,gc8eff1da18,val
c7e6cce7e9114,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_2-3.wav,ductile iron,NA,NA,NA,NA,2,,930cea7e0d218526b508401f0ac6ba19,g3cc844e970,train
c7f06e1c2f5ea,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_8.wav,ductile iron,NA,NA,NA,NA,4,8,62e3cc8d7333f58e5fa72b809db3a0fc,g93f57e4971,train
c7f3f9946e92f,leak acoustic data/pe-zone 2-0.3034 MPa-1.55 ms-noise logger-0-1_2.wav,pe,zone 2,0.3034 MPa,1.55 ms,NA,0,2,4f7a18007780b97f6fb8d5ef0e644561,g3e395548cb,val
c7f73e03a7c75,leak acoustic data/ductile iron-zone 2-0.315 MPa-1.34 ms-hydrophone-0-1.wav,ductile iron,zone 2,0.315 MPa,1.34 ms,NA,0,,15073554b33dc4680b275d6e436c8ea7,gafc0f4072f,train
c802f3b37642a,environmental noise/dog_4-NA-noise logger_1-2.wav,NA,NA,NA,NA,dog_4,1,,5c107b3e0ad7ab4ccaecbe78a7d88d66,g56541b0ca2,train
c80c03ca8d522,leak acoustic data/ductile iron-zone 2-0.3106 MPa-0.77 ms-hydrophone-0-1.wav,ductile iron,zone 2,0.3106 MPa,0.77 ms,NA,0,,f70a58dd38a385479c404f41ed97c7ce,g73533571c1,test
c80de9b64db85,leak acoustic data/ductile iron-zone 2-0.3106 MPa-0.77 ms-noise logger-0-1_1.wav,ductile iron,zone 2,0.3106 MPa,0.77 ms,NA,0,1,4966b17266f920020ea2c80afda0b7e7,g73533571c1,test
c8104a15f00d7,environmental noise/rain_3-NA-noise logger_4-5.wav,NA,NA,NA,NA,rain_3,4,,1b8afb4740e231ad3f391f38b1a00424,gc338fc839e,train
c812ba0ae791b,leak acoustic data/ductile iron-zone 2-0.3235 MPa-0.5 ms-noise logger-0-1_1.wav,ductile iron,zone 2,0.3235 MPa,0.5 ms,NA,0,1,c71824c986bffcf833d4bb1e39c6921e,g45714eae75,train
c815e30cd14f6,leak acoustic data/pvc-zone 1-0.25 MPa-NA-noise logger-0-1_2.wav,pvc,zone 1,0.25 MPa,NA,NA,0,2,2f0cf5aa12777305bc8d7a3fc6bf1e54,g58b02cebe8,train
c8289c334c228,no leak acoustic data/pe-zone 1-NA-NA-noise logger_0-1.wav,pe,zone 1,NA,NA,NA,0,,5dffc1ab1c0f020a9a3ca215d0953623,gb47d734896,train
c8298ae5fb0b7,leak acoustic data/ductile iron-NA-0.2339 MPa-4.20 ms-hydrophone-0-1.wav,ductile iron,NA,0.2339 MPa,4.20 ms,NA,0,,063981c8b5571e57b6f0d6deb49455a6,g311e2dbcfb,train
c82b1ee194183,no leak acoustic data/steel-zone 1-NA-NA-hydrophone_0-1.wav,steel,zone 1,NA,NA,NA,0,,2523e9576ce5d561d02da6ddc5b983fe,ga15b1115ca,train
c82f40b6adf5c,leak acoustic data/pe-NA-0.1630 MPa-3.45 ms-noise logger-0-1_1.wav,pe,NA,0.1630 MPa,3.45 ms,NA,0,1,aa194b677d0be933cf9bc419a8b9f8b1,g8c35de79ea,test
c833445fa2bb6,no leak acoustic data/steel-zone 1-NA-NA-noise logger_3-4_1.wav,steel,zone 1,NA,NA,NA,3,1,425810731ab78a29462c771fa69a151f,g3dc66f5a62,train
